5721.062012,3591.225586,5753.823730,3632.398926
5524.344727,3478.767822,5557.746094,3514.911133
5525.138672,3252.698975,5565.884766,3285.195068
5909.667480,3477.709229,5948.450195,3515.393066
5719.822754,3368.400391,5752.449219,3403.085205
5723.330566,3816.191406,5757.681641,3852.832275
5912.760742,4151.649414,5950.565918,4184.259766
5526.126953,4153.303711,5563.514648,4185.117676
5722.241211,4041.916016,5758.913574,4078.582275
5532.162109,3704.927979,5565.379883,3742.943604
5523.902832,3931.984863,5563.954102,3971.596680
5917.588867,3924.280762,5954.816406,3960.795166
5912.895020,3705.130859,5955.871094,3745.518799
5532.716797,4376.443848,5564.507324,4412.995605
5919.761719,4380.335938,5961.586914,4418.993164
5531.812500,4607.558594,5568.049805,4639.737793
5729.698242,4259.319336,5764.845703,4306.742676
5726.454590,4491.026855,5772.279297,4531.031250
5911.227051,4605.375488,5948.187988,4636.977051
5711.565430,4710.927734,5754.432129,4750.420898
5531.568848,4834.258301,5568.445801,4871.885742
5533.813477,5056.839355,5564.875000,5092.668945
5734.772461,5162.074707,5775.878906,5198.757812
5919.467285,4828.520020,5959.858398,4868.500000
5924.742676,5054.661621,5959.134277,5086.906738
5724.141113,4944.243652,5769.373535,4981.655273
1266.807129,5306.822754,1304.839600,5342.392090
1286.231201,5535.133301,1323.336426,5571.701172
1079.215210,5425.851562,1120.956421,5467.276855
1085.104492,5650.300781,1120.338257,5683.068848
1274.931641,5757.913574,1313.667603,5794.224609
1469.823242,5427.843262,1500.666748,5457.749512
1474.387817,5636.845703,1500.278076,5680.330078
1268.396729,6224.121094,1303.720947,6258.402344
1284.935181,5988.716797,1311.215088,6025.833008
1081.539429,6108.549316,1115.004761,6143.450195
1086.921509,5876.968750,1112.198853,5923.391602
1478.748535,5875.603516,1498.675659,5906.170410
1086.508789,6553.662598,1119.760254,6598.000000
1284.430176,6674.514160,1314.059326,6707.320801
1285.356812,6446.467773,1319.201538,6485.333496
1074.569702,6338.888672,1112.830200,6375.014648
1472.413940,6336.335449,1500.072632,6366.065918
1083.061523,6789.720703,1119.810913,6827.587402
1475.894531,6781.043457,1500.666748,6814.980957
1476.293823,6551.092285,1498.020996,6583.093750
1284.437744,6899.269531,1315.541870,6934.869141
1071.477905,7014.220703,1106.509277,7047.044434
1078.114868,7241.587402,1114.813965,7287.385254
1274.255859,7127.643555,1306.045898,7173.287109
1471.474731,7013.425781,1500.666748,7054.697754
1283.044922,7352.295410,1317.162842,7390.390625
1476.835449,7241.079102,1500.510986,7277.650879
1067.227051,7469.671875,1113.575317,7511.791992
1080.420654,7705.838867,1113.377197,7748.562988
1280.705566,7819.025391,1325.860107,7849.903809
1276.895508,7580.125977,1316.266724,7618.129883
1472.623047,7697.903320,1500.372070,7738.289062
1474.254883,7473.044922,1500.666748,7504.817383
1468.271606,3168.000000,1500.666748,3199.053223
1462.726318,3613.815674,1491.860352,3650.211182
1460.019531,3388.654053,1489.495972,3421.255371
1263.544434,3729.828125,1300.987427,3764.126709
1270.263184,4169.705078,1307.563965,4211.800293
1271.328491,3952.952393,1303.070801,3984.106445
1474.683838,4067.717285,1500.598755,4098.583008
1470.626953,3847.326416,1500.666748,3881.366943
1273.639282,4396.806152,1315.088867,4435.585938
1088.912964,4520.311523,1125.730469,4558.798828
1475.421509,4291.756348,1500.666748,4325.359863
1472.200195,4510.633789,1500.666748,4549.954590
1274.462769,4625.911133,1302.601440,4669.745117
1094.844238,4973.368164,1126.900635,5008.132812
1083.078369,5196.567383,1124.844482,5244.164551
1285.131958,5078.751465,1317.811523,5113.550781
1279.515747,4853.501953,1312.634644,4896.260254
1066.181641,4752.000000,1109.838501,4785.910156
1476.250488,5195.666016,1499.941406,5227.712891
1476.468018,4758.712402,1496.446655,4780.495117
1860.523560,5416.734375,1885.530273,5449.371094
1864.226318,5643.957031,1900.512329,5675.790039
1675.773682,5756.811523,1709.006958,5796.039062
1670.007690,5305.431152,1705.529663,5339.304199
1671.711060,5533.743652,1707.139282,5571.431152
1672.343018,5988.070312,1704.798462,6020.177246
1873.958496,6096.919434,1901.060547,6132.180664
1670.831299,6212.513184,1705.001587,6245.946777
1858.181519,5879.049805,1889.380127,5911.006836
1661.389282,6669.577637,1700.470215,6707.994141
1866.934814,6551.099609,1905.075928,6587.057129
1868.203735,6780.502930,1902.997803,6815.595215
1669.979492,6438.033691,1704.868408,6480.690918
1873.690308,6336.000000,1909.125854,6358.686523
1865.784668,7236.268555,1904.454346,7274.895996
1868.119629,7002.385742,1904.435059,7038.831055
1669.711060,6897.150879,1709.142212,6934.470703
1668.311523,7122.082520,1699.335449,7155.340820
1664.208496,7349.046387,1708.425415,7388.273926
1859.362671,7474.295410,1905.614624,7501.484375
1858.518066,7694.217285,1895.925049,7739.065918
1669.468262,7576.473633,1707.004395,7612.727539
1672.100098,7806.778809,1710.408447,7839.000488
1846.837891,2478.248047,1882.572998,2518.553955
1855.470947,2937.060303,1889.815186,2974.665771
1656.954346,2822.868408,1689.309937,2862.017822
1849.437256,2710.700195,1882.812988,2746.760742
1663.913818,3043.863525,1698.080078,3082.178955
1857.701416,3615.258301,1897.057373,3650.930664
1854.289185,3168.000000,1884.830444,3193.203613
1858.214600,3387.643311,1902.472778,3419.462891
1658.935669,3275.254150,1697.022583,3314.104736
1662.771118,3499.726318,1701.320801,3535.871338
1664.079224,4173.615723,1701.110718,4212.455078
1858.237305,4061.843018,1898.372681,4093.070801
1653.652832,3723.578369,1693.483398,3759.966797
1855.394409,3833.418457,1887.796143,3875.409180
1673.690430,4629.947266,1709.532959,4664.858398
1855.859253,4511.247070,1895.765137,4551.357422
1852.826294,4286.887207,1895.169434,4326.980957
1658.019409,4401.719727,1700.468384,4442.354492
1675.662720,4392.930664,1715.603271,4430.128418
1861.330444,5194.524414,1898.577148,5229.355957
1672.639038,4853.252441,1710.669678,4889.901855
1868.843994,4968.897949,1905.816406,5001.624023
1674.097778,5079.441406,1708.033447,5108.844238
1868.228760,4752.000000,1897.793945,4780.860352
2447.637939,5753.795898,2482.151123,5782.305176
2058.560303,5532.598145,2090.754395,5567.707520
2440.202148,5527.967285,2476.370605,5556.460938
2252.271729,5639.526855,2292.609619,5674.653320
2058.614746,5301.302734,2095.899658,5335.259766
2444.195557,5298.387207,2480.977051,5335.021484
2062.460693,5752.243652,2093.474365,5790.455566
2248.477295,5414.142090,2279.932617,5456.559570
2052.052734,6200.440430,2089.234863,6230.193848
2058.457031,5982.157227,2091.652344,6019.116699
2257.873291,5868.147949,2297.583496,5904.678223
2442.613037,6202.067383,2483.770996,6242.015625
2445.052246,5980.949219,2488.879395,6019.736816
2251.490967,6097.463379,2294.658691,6135.553711
2454.686279,6660.280273,2489.389648,6693.386719
2449.088623,6433.676758,2486.904541,6469.730469
2071.824463,6433.867676,2102.854736,6468.266113
2248.951172,6777.679688,2280.359863,6811.911133
2067.627197,6660.723145,2102.429443,6701.778809
2246.772461,6547.923340,2285.331787,6586.454590
2054.709229,7123.955566,2085.878906,7158.198242
2447.949951,7114.580078,2482.439697,7149.501465
2243.177490,7004.591309,2280.377441,7037.646973
2073.521729,6890.949707,2094.743652,6931.893066
2446.246338,6881.822754,2480.888672,6925.725098
2443.581543,7342.115723,2479.658447,7380.026855
2056.253662,7342.657715,2089.638184,7388.962402
2195.787354,7335.662109,2235.831299,7374.270020
2251.770508,7464.597656,2289.262939,7504.570312
2059.560791,7578.749512,2096.258545,7614.529785
2251.789795,7681.094238,2280.953125,7723.071777
2443.515625,7569.505859,2479.826172,7600.635742
2457.322021,7809.188965,2487.506836,7840.107910
2064.500488,7803.295898,2100.836426,7837.398926
2412.626953,1462.310059,2451.895508,1492.431885
2224.893066,2022.232056,2267.659180,2068.663086
2234.557373,1795.973999,2271.875000,1834.350586
2424.655273,1686.973267,2462.085693,1722.445557
2421.331299,1914.966675,2463.927246,1953.832642
2038.940796,2371.554443,2076.475098,2407.068115
2432.422119,2145.604004,2462.910156,2181.082764
2431.074951,2367.885010,2467.549316,2400.852539
2045.822754,2598.889648,2077.379639,2633.029785
2229.759521,2484.966797,2266.691895,2520.922363
2223.904053,2263.324219,2265.723145,2299.613770
2042.158203,2144.233643,2075.757080,2175.399902
2437.332520,2598.063721,2476.361328,2634.749512
2056.201172,2154.829834,2085.785400,2183.647949
2246.468018,2699.873047,2272.641113,2745.126221
2047.106445,2822.892090,2078.781738,2857.941895
2048.053955,3044.400146,2080.838135,3087.192383
2436.434814,3042.817627,2476.050781,3080.520508
2239.606201,2931.999756,2281.950439,2969.221191
2423.428223,2812.522217,2463.218750,2848.191406
2246.533691,3385.619385,2286.202637,3421.342529
2235.014648,3168.000000,2279.023682,3197.965088
2433.867920,3270.796387,2471.025635,3307.859863
2244.477783,3608.063965,2279.114014,3645.041992
2039.467041,3276.657959,2077.473145,3315.061035
2054.560303,3501.835938,2088.395508,3534.582764
2441.159424,3498.632568,2477.781982,3535.091553
2446.129883,4170.057129,2476.822998,4209.907227
2446.043945,3720.274170,2480.648682,3756.519531
2437.645264,3944.384033,2476.732666,3980.664551
2049.744629,3725.432373,2083.341553,3756.138428
2048.168701,3949.984619,2090.933838,3987.427002
2056.394043,4171.583496,2090.759521,4207.678223
2251.499512,3833.459961,2290.760254,3871.316895
2444.962891,4396.105957,2479.481689,4432.782227
2248.974365,4509.827148,2283.499756,4544.615723
2048.409912,4626.290039,2092.183594,4659.846680
2055.545898,4396.296875,2091.901611,4433.291016
2247.527832,4288.406738,2289.491211,4319.297363
2437.648193,4622.301270,2475.741943,4658.542969
2444.103027,4848.240723,2481.511719,4878.833008
2433.984619,5076.070312,2467.566895,5109.621094
2059.684326,5078.678711,2095.215088,5118.288574
2052.943115,4851.251465,2092.626465,4888.363281
2254.767578,4966.582520,2287.540771,4996.297852
2252.152588,5195.845703,2293.520020,5222.819824
2250.062988,4752.000000,2285.813232,4778.559570
2798.496094,1005.883850,2834.790039,1042.325562
2835.506348,5521.032715,2872.977051,5552.627441
2651.903076,5634.648926,2685.870117,5671.453125
2836.189941,5751.800293,2880.194336,5790.381836
2637.988770,5405.958984,2680.087891,5438.502441
2827.443848,6195.787109,2871.690918,6236.471680
2834.909668,5975.385742,2869.727539,6011.296387
2642.481201,6090.996094,2684.950439,6127.952148
2647.464111,5863.087891,2682.115967,5900.711914
2838.110352,6655.951172,2877.739990,6695.359863
2828.295654,6433.976074,2861.885986,6462.514160
2646.953857,6542.524902,2683.420166,6580.215820
2644.921631,6771.000977,2683.744629,6807.235840
2653.179688,6999.577148,2687.878662,7031.851074
2836.244873,6883.851562,2871.848389,6921.363770
2844.420898,7335.873047,2883.216553,7374.096680
2831.115479,7106.380371,2869.961914,7148.357422
2648.252930,7219.517578,2681.556152,7268.777344
2644.606689,7687.571777,2680.060791,7720.381836
2829.729492,7799.285156,2867.431396,7841.984863
2636.529541,7459.075684,2680.445068,7486.344238
2848.526855,7571.870605,2880.237793,7610.470215
2815.491699,1458.040283,2852.193604,1500.238159
2813.604004,1236.600830,2837.606445,1277.077515
2616.146729,1348.210449,2651.088379,1383.226807
2814.680664,1921.217651,2844.070557,1956.364624
2803.528076,1694.897583,2847.113281,1722.110107
2627.972168,1804.044556,2658.489746,1835.342896
2617.633301,1584.000000,2650.449463,1613.536011
2618.866455,2023.135010,2659.996826,2066.892822
2805.839355,2369.571777,2844.824951,2410.450928
2627.166992,2478.185059,2666.623535,2513.142822
2818.472656,2144.840820,2852.346191,2179.113770
2624.388184,2253.948486,2656.636230,2295.554688
2818.808838,2593.163086,2855.083496,2636.895752
2827.600098,3040.482422,2860.970459,3077.351074
2814.397949,2816.153076,2854.606689,2849.173096
2638.594727,2927.911377,2666.794678,2973.269775
2630.299561,2711.773193,2668.870605,2746.222412
2627.600830,3168.000000,2661.176758,3201.402100
2628.175537,3382.312744,2659.099609,3427.306641
2823.812012,3496.097900,2868.016357,3524.228516
2628.909180,3605.750000,2669.173340,3641.349854
2825.468018,3273.064209,2867.586670,3299.465332
2830.170898,4169.009277,2872.085938,4208.463379
2637.268799,4054.229248,2666.898682,4096.234375
2830.766602,3722.211182,2867.983643,3758.351318
2633.735596,3826.037109,2673.475098,3863.371826
2825.873535,3943.982666,2856.304688,3980.671631
2632.816406,4510.484375,2676.186523,4550.385742
2826.774170,4620.428711,2858.411377,4659.932617
2816.347168,4401.220703,2850.943604,4430.250977
2639.087158,4274.061523,2675.797852,4313.905273
2826.779297,4849.770020,2855.978516,4883.040039
2650.038330,5184.720215,2682.488281,5218.596680
2837.440186,5072.307617,2877.436035,5104.505859
2727.100098,5166.224121,2770.356201,5207.110840
2641.208740,4960.211914,2675.404785,4997.793945
2651.515869,4752.978027,2681.194336,4770.176758
3386.472656,438.190918,3424.974609,474.981079
3195.426025,786.155151,3225.714844,821.115845
3382.552246,664.008423,3417.960693,697.515686
3005.207520,891.463623,3033.417236,923.890137
3384.372559,888.005676,3420.004395,928.019287
3180.302979,1008.485657,3220.993164,1045.260010
3216.102295,5517.066406,3252.605469,5555.693359
3222.277832,5743.665039,3260.628662,5779.955566
3414.558838,5407.927734,3446.875732,5438.684570
3025.329346,5643.676270,3065.976807,5669.851562
3031.031982,5415.267578,3072.869385,5442.829590
3422.956543,5633.941406,3457.258789,5668.984375
3223.153076,5295.624023,3258.552734,5330.957031
3036.308594,6090.355469,3073.258545,6124.677734
3421.866699,5864.971191,3453.446533,5894.159180
3213.960693,6196.587891,3249.300049,6230.987305
3227.895508,5973.409668,3265.201416,6007.865234
3015.698730,5864.840820,3053.604248,5902.340820
3420.585938,6085.664062,3459.894531,6122.856934
3404.093262,6306.086914,3454.194336,6334.780762
3026.139893,6309.034180,3074.412842,6335.144531
3231.499512,6426.981934,3266.280518,6463.822754
3033.731445,6542.426270,3068.045654,6579.883789
3227.612305,6645.490234,3261.764160,6679.025879
3021.866211,6768.744141,3062.588867,6808.420898
3422.200684,6533.757324,3462.378174,6576.469727
3424.989014,6762.090820,3459.499756,6799.464355
3416.657715,6998.320312,3462.358643,7027.143555
3035.916504,7216.491699,3065.411865,7263.441406
3034.333252,6987.398438,3072.572021,7021.341797
3225.735840,6871.371582,3269.719971,6911.433105
3224.447510,7333.071777,3264.316650,7371.180176
3430.484619,7219.875488,3465.166016,7260.884766
3225.763184,7107.347168,3267.900391,7145.545898
3034.712891,7450.125488,3069.771240,7489.129883
3030.626709,7680.388672,3073.910400,7720.233398
3232.600342,7567.642090,3275.188232,7605.508789
3233.682373,7786.677734,3271.918213,7827.078125
3419.520020,7675.077148,3457.328857,7713.793945
3421.670654,7451.783203,3466.690674,7478.703613
3377.927490,1347.252563,3412.803223,1383.125977
3002.000000,1122.410278,3030.882812,1162.510010
3196.211426,1462.051392,3228.809814,1496.650391
3199.887451,1236.845825,3232.221924,1269.058228
3388.291016,1117.979858,3421.585938,1156.350708
3002.316895,1354.004272,3024.325439,1382.543945
3009.844482,1802.257202,3045.091309,1836.759888
3385.096191,1798.462036,3430.659668,1833.915039
3392.913086,1584.000000,3420.346436,1609.239014
3002.410156,2031.194458,3024.535889,2061.069824
3196.663818,1696.581787,3233.773193,1730.816284
3392.356201,2024.300781,3424.092773,2063.237549
3194.345215,1919.736938,3218.339844,1953.302246
3002.000000,1584.000000,3025.684570,1616.816650
3406.362549,2476.335449,3443.872559,2515.090820
3008.250000,2253.402344,3045.576660,2284.429443
3197.611328,2134.180664,3236.445557,2171.095703
3400.142578,2250.607422,3430.717041,2281.352295
3194.513916,2589.993164,3240.395020,2631.083496
3201.006348,2361.856934,3240.228516,2400.341553
3014.066406,2478.166504,3048.844727,2511.267090
3017.134277,2929.172852,3056.603027,2963.681885
3394.817627,2928.529541,3435.863525,2963.242188
3008.738037,2711.094971,3050.404053,2739.075928
3203.263428,3041.629639,3243.807861,3075.901367
3207.433350,2817.446045,3239.643066,2849.578857
3399.120361,2699.729980,3437.566162,2741.096680
3008.653809,3379.134521,3037.877441,3423.495117
3207.838379,3264.371582,3241.192627,3304.491943
3401.935791,3381.418457,3442.676025,3415.842285
3406.364990,3609.026855,3437.334473,3639.711670
3210.588867,3495.132324,3243.461914,3525.177002
3018.695801,3601.718262,3058.398926,3647.922363
3021.844727,3168.000000,3052.551025,3195.673828
3397.846924,3168.000000,3431.500732,3191.165039
3217.730469,4167.137695,3262.820557,4205.856934
3017.427246,3835.641357,3061.321289,3862.685059
3015.469727,4061.953613,3051.489502,4096.198730
3397.145752,3829.536133,3441.741699,3866.406006
3215.210205,3711.955811,3249.226318,3758.050293
3212.833984,3941.031738,3251.555176,3973.938965
3407.192871,4055.405762,3441.997314,4091.701416
3026.967773,4283.881836,3063.102295,4319.782715
3018.748047,4510.861328,3051.568115,4547.098633
3413.212891,4503.955078,3446.699707,4535.498047
3408.640381,4274.643555,3444.709961,4316.396484
3222.227051,4391.134766,3255.823242,4423.374023
3289.718262,4679.363281,3324.330811,4716.192383
3419.828857,5182.625000,3453.665283,5220.331543
3031.185547,4959.416016,3062.063477,4996.072754
3217.831787,5072.918945,3254.925781,5108.203613
3214.362793,4842.761719,3257.879639,4871.340820
3033.769043,5185.273926,3067.827637,5222.288086
3407.040039,4955.480469,3447.289551,4994.590332
3572.082275,324.477295,3606.424316,360.470398
3755.253906,440.135498,3795.378906,478.320496
3962.186768,324.869965,3998.925781,360.302765
3961.617920,90.590218,3998.675049,127.591362
3762.000000,206.534058,3804.468262,239.909454
3768.912354,666.819824,3805.328613,702.745544
3769.941895,895.022095,3809.726562,925.581787
3576.514160,773.079895,3610.376953,816.735840
3957.246826,777.791138,4002.333252,816.537109
3965.066895,1002.193054,3994.859619,1039.400757
3569.109863,552.430420,3609.646484,588.486816
3575.374268,1005.647400,3613.172852,1042.918091
3955.634277,550.565552,3998.694092,582.974365
3614.046143,5294.366211,3646.566650,5325.898438
3609.585449,5514.932617,3646.464111,5555.450195
3802.993652,5623.864258,3839.635498,5661.324707
3810.397461,5398.424316,3840.833252,5442.033691
3613.373291,5732.999512,3649.775146,5770.472656
3615.577637,6198.986816,3645.223389,6231.067383
3612.548340,5971.193848,3644.078857,6007.763672
3802.501953,6082.370117,3841.996338,6114.447266
3795.950928,5859.559082,3837.492676,5892.122559
3788.682861,6306.442871,3837.108398,6335.778809
3612.738037,6422.441406,3645.621094,6459.618652
3611.291016,6652.304199,3644.907715,6689.284180
3810.914062,6762.516602,3848.820312,6796.960449
3810.959961,6534.440918,3846.954590,6571.162598
3615.171387,6877.735840,3655.743164,6914.306641
3814.440186,6988.520020,3850.800293,7024.679199
3604.104248,7105.001465,3649.270508,7144.494629
3813.328125,7216.439941,3845.886963,7248.536621
3616.882080,7329.908203,3653.067627,7364.229980
3812.871094,7440.632812,3852.864258,7479.175781
3814.122314,7674.547363,3851.102295,7708.742188
3608.444092,7566.795410,3652.352051,7592.489258
3617.826172,7794.044922,3656.439453,7830.105469
3769.622070,1116.600342,3809.250977,1151.981323
3582.931885,1455.060791,3620.272949,1493.862549
3968.041016,1235.799072,4002.333252,1272.811401
3581.140137,1237.083862,3622.776367,1273.519043
3779.386719,1345.342407,3810.184570,1388.875610
3973.972900,1460.411377,4002.333252,1491.620972
3587.961914,1911.368896,3620.051025,1947.287598
3587.737793,1693.616577,3621.969727,1719.833374
3780.267090,1801.882446,3818.216553,1836.355957
3787.655273,2018.431274,3812.322266,2060.672607
3772.245850,1584.000000,3809.992432,1606.860352
3968.730225,1686.427734,3994.893066,1722.375244
3975.146973,1913.717285,4000.060059,1948.172485
3585.016602,2366.440186,3624.447266,2398.791260
3586.856201,2142.814453,3621.461426,2178.270020
3788.471680,2471.645508,3814.242188,2516.501953
3588.594238,2584.725342,3629.934082,2624.820312
3970.297363,2591.245605,4002.333252,2623.222168
3780.056396,2251.818848,3821.979004,2291.864502
3974.852783,2138.413574,4002.291748,2172.210938
3974.539551,2362.458984,4001.942627,2400.535156
3599.476074,2818.042969,3628.838379,2850.451660
3595.410645,3039.607178,3629.986084,3076.465088
3783.014648,2703.146729,3829.076172,2731.546875
3785.157959,2925.052002,3823.756348,2968.502686
3973.414795,3041.923096,4002.333252,3075.454834
3979.255371,2807.666016,4002.083740,2846.557373
3597.220459,3493.474609,3633.742188,3532.795410
3788.830322,3602.323730,3816.881348,3640.697754
3797.025391,3374.138916,3830.269531,3404.098145
3600.933350,3264.419922,3627.933838,3303.955811
3788.588623,3168.000000,3824.750488,3195.896484
3982.984863,3266.528564,4001.843018,3305.349121
3601.604492,4164.485352,3639.700439,4197.504883
3782.694824,4055.824463,3818.472168,4090.936035
3596.712646,3710.262939,3641.781006,3749.382568
3791.695312,3830.729980,3835.428223,3868.653076
3600.689453,3932.756104,3632.667725,3977.784668
3979.500732,3704.165283,4001.554688,3752.595703
3605.061279,4617.069336,3638.671387,4652.277832
3798.010254,4276.488281,3830.706543,4312.833984
3602.274902,4394.289551,3629.243652,4430.691895
3795.743652,4505.932129,3833.412354,4541.156738
3784.778076,4720.815918,3835.776123,4750.974121
3797.369385,4956.145996,3832.393555,4991.638184
3797.256104,5179.234863,3832.206787,5215.209473
3602.891602,5073.653809,3646.153320,5103.044922
3599.673096,4845.391602,3642.626709,4872.032227
4148.379883,428.951813,4186.670898,467.912323
4351.068359,84.026573,4389.659668,124.289009
4350.054688,317.884216,4385.724121,359.526550
4156.231934,208.241913,4194.421875,245.604523
4355.124023,1002.421509,4384.355469,1042.038940
4155.893066,664.654114,4195.575684,701.786499
4157.913086,889.160278,4194.446777,927.429932
4342.354492,549.161865,4379.000000,589.169312
